LSOA_code,LA_Code,HospCart,Hosp_pop
E01000464,E09000004,21.56406568115,582.025016784668
E01000465,E09000004,21.7042998408503,753.647773742676
E01000466,E09000004,21.2694185833405,641.719863891602
E01000467,E09000004,21.0950251417313,629.994094848633
E01000468,E09000004,21.7115057555167,948.722091674805
E01000469,E09000004,20.5174884464961,687.557014465332
E01000470,E09000004,20.2248820643913,628.92813873291
E01000471,E09000005,14.6652452740508,493.397041320801
E01000472,E09000005,13.5824999697011,538.633895874023
E01000473,E09000005,14.4283268648657,547.05004119873
E01000474,E09000005,15.2221358141847,527.061660766602
E01000475,E09000005,15.5346647421485,627.003494262695
E01000476,E09000005,13.3001536192906,478.66877746582
E01000477,E09000005,12.6494968072735,690.124633789063
E01000478,E09000005,14.1458165314958,470.252647399902
E01000479,E09000005,18.7241566115883,536.529846191406
E01000480,E09000005,16.1740373059411,562.830307006836
E01000481,E09000005,18.2250330455484,641.731796264648
E01000482,E09000005,17.6153934096364,1043.60313415527
E01000483,E09000005,19.1467337566441,676.448394775391
E01000484,E09000005,14.7754139898644,445.004154205322
E01000485,E09000005,13.9241598409204,513.385414123535
E01000486,E09000005,15.0233270753262,559.674270629883
E01000487,E09000005,14.1330117939244,709.061012268066
E01000488,E09000005,15.4577111956016,560.726295471191
E01000489,E09000005,15.5396966416659,623.847442626953
E01000490,E09000005,16.7003684968587,827.939193725586
E01000491,E09000005,17.0824443008466,847.92756652832
E01000492,E09000005,15.2181156364511,491.293006896973
E01000493,E09000005,14.3210555185681,608.067176818848
E01000494,E09000005,17.2630250924195,761.661994934082
E01000495,E09000005,17.1613297349533,894.216415405273
E01000497,E09000005,20.0672703377762,616.483306884766
E01000498,E09000005,18.1722531223254,480.772811889648
E01000499,E09000005,18.486000078339,526.009643554688
E01000501,E09000005,19.1749047105778,772.182159423828
E01000502,E09000005,17.913422032045,476.564750671387
E01000503,E09000005,20.1867126072912,758.505928039551
E01000504,E09000005,18.916345704471,711.165054321289
E01000505,E09000005,18.0554857218598,552.310119628906
E01000506,E09000005,17.2369862840803,691.176681518555
E01000507,E09000005,18.629350025925,534.425796508789
